Battery_data
time,flow2b
2012-02-27 07:45:00,48.27330448931761
2012-02-27 08:00:00,19.044478943794736
2012-02-27 08:15:00,-12.505491766451929
2012-02-27 08:30:00,-34.41237523799066
2012-02-27 08:45:00,-41.93995144154203
2012-02-27 09:00:00,-56.37570988756934
2012-02-27 09:15:00,-91.95911291482092
2012-02-27 09:30:00,-68.52032206616845
2012-02-27 09:45:00,-41.43683426627962
2012-02-27 10:00:00,-0.6701044150529896
2012-02-27 10:15:00,12.481208110429314
2012-02-27 10:30:00,-14.97196199101582
2012-02-27 10:45:00,-33.424879951160975
2012-02-27 11:00:00,-8.257036597972672
2012-02-27 11:15:00,-33.28808245233706
2012-02-27 11:30:00,-1.1876492239933256
2012-02-27 11:45:00,-14.79957036595706
2012-02-27 12:00:00,-18.369040892636114
2012-02-27 12:15:00,2.5548405980329747
2012-02-27 12:30:00,-45.45108709835119
2012-02-27 12:45:00,4.008064127839482
2012-02-27 13:00:00,11.204058224590952
2012-02-27 13:15:00,-16.45395357195246
2012-02-27 13:30:00,-3.631687334809783
2012-02-27 13:45:00,11.122290743396505
2012-02-27 14:00:00,-27.860819399333764
2012-02-27 14:15:00,-36.27548578935516
2012-02-27 14:30:00,-7.56398990163197
2012-02-27 14:45:00,-8.322923462066164
2012-02-27 15:00:00,-42.70141706086087
2012-02-27 15:15:00,-35.49970335853716
2012-02-27 15:30:00,-84.31182918818814
2012-02-27 15:45:00,-100
2012-02-27 16:00:00,-100
2012-02-27 16:15:00,-100
2012-02-27 16:30:00,-76.17433944462442
2012-02-27 16:45:00,-64.47311277986194
2012-02-27 17:00:00,-100
2012-02-27 17:15:00,-100
2012-02-27 17:30:00,-68.72472172347378
2012-02-27 17:45:00,-22.06544528670004
2012-02-27 18:00:00,19.468456850434308
2012-02-27 18:15:00,7.488066443676928
2012-02-27 18:30:00,-32.32110007176627
2012-02-27 18:45:00,9.195494394519201
2012-02-27 19:00:00,4.774706346074254
2012-02-27 19:15:00,-19.67551611743964
2012-02-27 19:30:00,-56.00656887215494
2012-02-27 19:45:00,-71.36013171068006
2012-02-27 20:00:00,-100
2012-02-27 20:15:00,-100
2012-02-27 20:30:00,-100
2012-02-27 20:45:00,-56.009642995261416
2012-02-27 21:00:00,-52.68855672434088
2012-02-27 21:15:00,-6.7573947922437085
2012-02-27 21:30:00,37.89506727996925
2012-02-27 21:45:00,15.585719479599074
2012-02-27 22:00:00,2.7527490108406347
2012-02-27 22:15:00,17.839366991874375
2012-02-27 22:30:00,7.977747342998779
2012-02-27 22:45:00,23.45226063239927
2012-02-27 23:00:00,56.2086293426069
2012-02-27 23:15:00,21.978896435075427
2012-02-27 23:30:00,33.736627630588394
2012-02-27 23:45:00,67.36674927289491
2012-02-28 00:00:00,59.873367840756735
2012-02-28 00:15:00,13.859877884091745
2012-02-28 00:30:00,-2.5810329103782763
2012-02-28 00:45:00,-23.52024055670313
2012-02-28 01:00:00,-40.63196809618371
2012-02-28 01:15:00,-70.07463991082881
2012-02-28 01:30:00,-87.24719732444387
2012-02-28 01:45:00,-38.19297210815978
2012-02-28 02:00:00,-43.548797304692606
2012-02-28 02:15:00,-79.34519956236488
2012-02-28 02:30:00,-100
2012-02-28 02:45:00,-65.56332080569702
2012-02-28 03:00:00,-97.61553691881053
2012-02-28 03:15:00,-63.914808474256745
2012-02-28 03:30:00,-53.07138384958837
2012-02-28 03:45:00,-17.00817907897867
2012-02-28 04:00:00,7.653436708194874
2012-02-28 04:15:00,-30.603208367848076
2012-02-28 04:30:00,-40.535007815712476
2012-02-28 04:45:00,-78.40601759212967
2012-02-28 05:00:00,-100
2012-02-28 05:15:00,-100
2012-02-28 05:30:00,-100
2012-02-28 05:45:00,-57.90570801682513
2012-02-28 06:00:00,-76.6901523777448
2012-02-28 06:15:00,-100
2012-02-28 06:30:00,-100
2012-02-28 06:45:00,-73.21619466775657
2012-02-28 07:00:00,-65.23414724122411
2012-02-28 07:15:00,-52.4268445811558
2012-02-28 07:30:00,-87.06722854487822
2012-02-28 07:45:00,-88.00536963527344
2012-02-28 08:00:00,-100
2012-02-28 08:15:00,-100
2012-02-28 08:30:00,-51.637806994421354
2012-02-28 08:45:00,-36.97494841777704
2012-02-28 09:00:00,4.574740404562775
2012-02-28 09:15:00,41.413199602221766
2012-02-28 09:30:00,6.267571818002075
2012-02-28 09:45:00,-19.775107082179407
2012-02-28 10:00:00,17.409250215138126
2012-02-28 10:15:00,-28.628639273597745
2012-02-28 10:30:00,-27.16022683022715
2012-02-28 10:45:00,1.8030084922043095
2012-02-28 11:00:00,-11.685778681935165
2012-02-28 11:15:00,-26.64887554217302
2012-02-28 11:30:00,-37.38488097133968
2012-02-28 11:45:00,10.566364434152774
2012-02-28 12:00:00,35.64353175929111
2012-02-28 12:15:00,83.48271346358165
2012-02-28 12:30:00,58.46548305973799
2012-02-28 12:45:00,82.08952758934659
2012-02-28 13:00:00,78.76800293940826
2012-02-28 13:15:00,40.16112851696229
2012-02-28 13:30:00,-4.79237957127733
2012-02-28 13:45:00,0.4354622739977074
2012-02-28 14:00:00,43.226059472915374
2012-02-28 14:15:00,1.6619795812208267
2012-02-28 14:30:00,33.127194409253256
2012-02-28 14:45:00,8.362379274676446
2012-02-28 15:00:00,15.547725145779669
2012-02-28 15:15:00,42.62110030226047
2012-02-28 15:30:00,92.57922130404134
2012-02-28 15:45:00,58.789671880142684
2012-02-28 16:00:00,85.97526226925555
2012-02-28 16:15:00,100
2012-02-28 16:30:00,100
2012-02-28 16:45:00,100
2012-02-28 17:00:00,76.46463244591574
2012-02-28 17:15:00,50.71464075837655
2012-02-28 17:30:00,50.72479052132864
2012-02-28 17:45:00,34.419681928647506
2012-02-28 18:00:00,2.0962351238222894
2012-02-28 18:15:00,7.762746724951377
2012-02-28 18:30:00,35.39410148834106
2012-02-28 18:45:00,45.31374761053121
2012-02-28 19:00:00,1.559575850664011
2012-02-28 19:15:00,-27.43148097687692
2012-02-28 19:30:00,14.160579224998024
2012-02-28 19:45:00,-14.20267052750497
2012-02-28 20:00:00,-13.698755804119273
2012-02-28 20:15:00,-16.420687313648216
2012-02-28 20:30:00,-20.293713018496703
2012-02-28 20:45:00,-51.9012335823505
2012-02-28 21:00:00,-64.1177984420148
2012-02-28 21:15:00,-75.53166631517689
2012-02-28 21:30:00,-80.57482953923066
2012-02-28 21:45:00,-86.75422735604934
2012-02-28 22:00:00,-100
2012-02-28 22:15:00,-96.24945953743241
2012-02-28 22:30:00,-100
2012-02-28 22:45:00,-95.00877766700637
2012-02-28 23:00:00,-94.03696465694006
2012-02-28 23:15:00,-51.31128374170683
2012-02-28 23:30:00,-81.88455139490259
2012-02-28 23:45:00,-61.71540222066767
2012-02-29 00:00:00,-100
2012-02-29 00:15:00,-100
2012-02-29 00:30:00,-100
2012-02-29 00:45:00,-100
2012-02-29 01:00:00,-79.25883177177846
2012-02-29 01:15:00,-40.274278269964356
2012-02-29 01:30:00,-67.49478190165212
2012-02-29 01:45:00,-100
2012-02-29 02:00:00,-74.3475256470475
2012-02-29 02:15:00,-32.92271121556537
2012-02-29 02:30:00,-7.074455834119405
2012-02-29 02:45:00,-24.627610421893586
2012-02-29 03:00:00,-65.84549629266766
2012-02-29 03:15:00,-73.53034641393322
2012-02-29 03:30:00,-89.4044763968364
2012-02-29 03:45:00,-100
2012-02-29 04:00:00,-100
2012-02-29 04:15:00,-100
2012-02-29 04:30:00,-100
2012-02-29 04:45:00,-100
2012-02-29 05:00:00,-100
2012-02-29 05:15:00,-72.76279950790897
2012-02-29 05:30:00,-94.21257364731797
2012-02-29 05:45:00,-92.9342801319753
2012-02-29 06:00:00,-56.77597006747244
2012-02-29 06:15:00,-98.76414020220675
2012-02-29 06:30:00,-100
2012-02-29 06:45:00,-55.132031773084975
2012-02-29 07:00:00,-5.821056307707607
2012-02-29 07:15:00,-7.6290797703446955
2012-02-29 07:30:00,1.2561505111608682
2012-02-29 07:45:00,22.608189513378576
2012-02-29 08:00:00,-9.748609267805989
2012-02-29 08:15:00,7.863878056552224
2012-02-29 08:30:00,-27.810523817654385
2012-02-29 08:45:00,14.971917103695361
2012-02-29 09:00:00,41.92238013527141
2012-02-29 09:15:00,35.747153597433936
2012-02-29 09:30:00,35.09529346276979
2012-02-29 09:45:00,75.59989320277387
2012-02-29 10:00:00,26.375118679309047
2012-02-29 10:15:00,30.542474274992287
2012-02-29 10:30:00,-17.106887532378174
2012-02-29 10:45:00,-63.826062014168954
2012-02-29 11:00:00,-77.19168435718419
2012-02-29 11:15:00,-87.2638950104502
2012-02-29 11:30:00,-67.81219808279481
2012-02-29 11:45:00,-71.62573566402791
2012-02-29 12:00:00,-91.46970090559108
2012-02-29 12:15:00,-66.29221059195308
2012-02-29 12:30:00,-17.675414267362598
2012-02-29 12:45:00,-40.16954283907205
2012-02-29 13:00:00,-11.513999702092278
2012-02-29 13:15:00,18.509169170971006
2012-02-29 13:30:00,-12.017939450340243
2012-02-29 13:45:00,-30.64595372826072
2012-02-29 14:00:00,-24.2938891053481
2012-02-29 14:15:00,14.567581579576355
2012-02-29 14:30:00,49.801055248255054
2012-02-29 14:45:00,70.03452014118956
2012-02-29 15:00:00,60.21513305872547
2012-02-29 15:15:00,15.009194434919095
2012-02-29 15:30:00,28.323459488025783
2012-02-29 15:45:00,77.10714981219388
2012-02-29 16:00:00,100
2012-02-29 16:15:00,100
2012-02-29 16:30:00,89.74106644696846
2012-02-29 16:45:00,100
2012-02-29 17:00:00,100
2012-02-29 17:15:00,100
2012-02-29 17:30:00,80.1784328081743
2012-02-29 17:45:00,71.53880213465604
2012-02-29 18:00:00,100
2012-02-29 18:15:00,73.61104577016062
2012-02-29 18:30:00,69.12259058421927
2012-02-29 18:45:00,29.43594189078702
2012-02-29 19:00:00,68.73196880413448
2012-02-29 19:15:00,74.13235747545045
2012-02-29 19:30:00,100
2012-02-29 19:45:00,100
2012-02-29 20:00:00,100
2012-02-29 20:15:00,74.42018020371373
2012-02-29 20:30:00,35.31778021010793
2012-02-29 20:45:00,23.857623290606085
2012-02-29 21:00:00,45.08874292146814
2012-02-29 21:15:00,55.304259301958695
2012-02-29 21:30:00,30.569022974293127
2012-02-29 21:45:00,19.440582582069133
2012-02-29 22:00:00,53.567585698791085
2012-02-29 22:15:00,59.018329804539135
2012-02-29 22:30:00,92.6140465857124
2012-02-29 22:45:00,55.05088465007963
2012-02-29 23:00:00,24.708053746445298
2012-02-29 23:15:00,46.28486970166087
2012-02-29 23:30:00,14.546344451658776
2012-02-29 23:45:00,-28.259318089336226
2012-03-01 00:00:00,13.977570447395571
2012-03-01 00:15:00,29.365289420877808
2012-03-01 00:30:00,21.98466963961924
2012-03-01 00:45:00,-10.63367196104764
2012-03-01 01:00:00,-4.433082742102798
2012-03-01 01:15:00,20.883296404652455
2012-03-01 01:30:00,38.55833823241318
2012-03-01 01:45:00,82.39373681098483
2012-03-01 02:00:00,55.29883532773701
2012-03-01 02:15:00,72.87088368637856
2012-03-01 02:30:00,64.66234614177321
2012-03-01 02:45:00,28.783319978733296
2012-03-01 03:00:00,46.2913250973751
2012-03-01 03:15:00,46.84135418724411
2012-03-01 03:30:00,36.15218809309254
2012-03-01 03:45:00,18.39674230060333
2012-03-01 04:00:00,26.028263791607877
2012-03-01 04:15:00,-5.279399207062905
2012-03-01 04:30:00,2.3012029574394752
2012-03-01 04:45:00,15.491038818018435
2012-03-01 05:00:00,11.531783041389158
2012-03-01 05:15:00,58.73234032806822
2012-03-01 05:30:00,78.76878952713729
2012-03-01 05:45:00,100
2012-03-01 06:00:00,100
2012-03-01 06:15:00,100
2012-03-01 06:30:00,84.31998661119022
2012-03-01 06:45:00,68.20303935490745
2012-03-01 07:00:00,90.44025801548851
2012-03-01 07:15:00,100
2012-03-01 07:30:00,98.42770770502713
2012-03-01 07:45:00,100
2012-03-01 08:00:00,100
2012-03-01 08:15:00,100
2012-03-01 08:30:00,100
2012-03-01 08:45:00,95.76582215073057
2012-03-01 09:00:00,100
2012-03-01 09:15:00,100
2012-03-01 09:30:00,100
2012-03-01 09:45:00,100
2012-03-01 10:00:00,71.17674137403134
2012-03-01 10:15:00,32.82296062912305
2012-03-01 10:30:00,41.72086864344313
2012-03-01 10:45:00,84.1449743391388
2012-03-01 11:00:00,98.2849315634491
2012-03-01 11:15:00,98.63390769299093
2012-03-01 11:30:00,83.85470327012732
2012-03-01 11:45:00,100
2012-03-01 12:00:00,59.220299189439885
2012-03-01 12:15:00,83.29137874556093
2012-03-01 12:30:00,100
2012-03-01 12:45:00,92.356955292203
2012-03-01 13:00:00,100
2012-03-01 13:15:00,83.18850481881586
2012-03-01 13:30:00,84.98640542500226
2012-03-01 13:45:00,100
2012-03-01 14:00:00,50.1207867633368
2012-03-01 14:15:00,24.385466173166627
2012-03-01 14:30:00,37.90698353991103
2012-03-01 14:45:00,-6.431143053111946
2012-03-01 15:00:00,13.943129067079276
2012-03-01 15:15:00,-15.419355864001258
2012-03-01 15:30:00,-8.428749382830855
2012-03-01 15:45:00,-11.417311023367215
2012-03-01 16:00:00,-50.30683037535481
2012-03-01 16:15:00,-52.32156478964269
2012-03-01 16:30:00,-48.774300121532264
2012-03-01 16:45:00,-84.11710617984596
2012-03-01 17:00:00,-48.049605904243606
2012-03-01 17:15:00,-54.943700187461786
2012-03-01 17:30:00,-44.41889580981759
2012-03-01 17:45:00,-37.17966035477475
2012-03-01 18:00:00,-37.37190582468216
2012-03-01 18:15:00,-79.01615704957624
2012-03-01 18:30:00,-100
2012-03-01 18:45:00,-89.92282631800313
2012-03-01 19:00:00,-91.52206351208618
2012-03-01 19:15:00,-41.881972042047195
2012-03-01 19:30:00,-3.3760190538305466
2012-03-01 19:45:00,22.532745867344445
2012-03-01 20:00:00,34.31805508045385
2012-03-01 20:15:00,45.820633305447984
2012-03-01 20:30:00,10.68361267842188
2012-03-01 20:45:00,-32.43549891784649
2012-03-01 21:00:00,11.314703571550112
2012-03-01 21:15:00,41.56516142530003
2012-03-01 21:30:00,55.73385579295045
2012-03-01 21:45:00,64.41068211511937
2012-03-01 22:00:00,91.32568442140777
2012-03-01 22:15:00,43.651420032139455
2012-03-01 22:30:00,19.823577203055667
2012-03-01 22:45:00,36.19422509012999
2012-03-01 23:00:00,10.374516407139584
2012-03-01 23:15:00,-25.213888243746137
2012-03-01 23:30:00,8.293615584649348
2012-03-01 23:45:00,-28.22771246542506
2012-03-02 00:00:00,-7.204631681270914
2012-03-02 00:15:00,21.196100504585782
2012-03-02 00:30:00,63.42015958300709
2012-03-02 00:45:00,42.24354734813168
2012-03-02 01:00:00,13.036912010238595
2012-03-02 01:15:00,-18.691488280023563
2012-03-02 01:30:00,-68.03199241307594
2012-03-02 01:45:00,-63.93821219681904
2012-03-02 02:00:00,-79.23149631438363
2012-03-02 02:15:00,-83.33430548628732
2012-03-02 02:30:00,-100
2012-03-02 02:45:00,-61.37230275262881
2012-03-02 03:00:00,-12.066259430424111
2012-03-02 03:15:00,-52.794746983531866
2012-03-02 03:30:00,-63.846323036697655
2012-03-02 03:45:00,-47.72168806735928
2012-03-02 04:00:00,-21.709889735856805
2012-03-02 04:15:00,-51.24968041326893
2012-03-02 04:30:00,-58.87159303969037
2012-03-02 04:45:00,-73.72495939737888
2012-03-02 05:00:00,-49.096335896664655
2012-03-02 05:15:00,-20.699350049695184
2012-03-02 05:30:00,16.822744848220296
2012-03-02 05:45:00,35.37596903554616
2012-03-02 06:00:00,69.88174910654959
2012-03-02 06:15:00,74.05730007862952
2012-03-02 06:30:00,100
2012-03-02 06:45:00,100
2012-03-02 07:00:00,58.614606731012756
2012-03-02 07:15:00,51.04264122509006
2012-03-02 07:30:00,19.69653897100784
2012-03-02 07:45:00,-2.1520009052638613
2012-03-02 08:00:00,-30.122516768669705
2012-03-02 08:15:00,-55.215341191544944
2012-03-02 08:30:00,-11.26803609407687
2012-03-02 08:45:00,14.497588818342798
2012-03-02 09:00:00,-26.447651760949967
2012-03-02 09:15:00,-56.39877339459857
2012-03-02 09:30:00,-41.8904814696919
2012-03-02 09:45:00,0.6228868048739074
2012-03-02 10:00:00,21.17001948726709
2012-03-02 10:15:00,-2.0342927849937062
2012-03-02 10:30:00,-32.362121966572
2012-03-02 10:45:00,-70.13953570490463
2012-03-02 11:00:00,-86.43285313263833
2012-03-02 11:15:00,-85.9894850590883
2012-03-02 11:30:00,-96.62980391734283
2012-03-02 11:45:00,-100
2012-03-02 12:00:00,-69.78186055572641
2012-03-02 12:15:00,-34.06879289089618
2012-03-02 12:30:00,-76.72897360968396
2012-03-02 12:45:00,-30.060416589964774
2012-03-02 13:00:00,11.64700822213257
2012-03-02 13:15:00,39.60945214918297
2012-03-02 13:30:00,43.2424782780311
2012-03-02 13:45:00,-0.14156940713888844
2012-03-02 14:00:00,-43.538975464439744
2012-03-02 14:15:00,-74.12771739095388
2012-03-02 14:30:00,-56.95373955700198
2012-03-02 14:45:00,-56.35483976738001
2012-03-02 15:00:00,-18.718935926368268
2012-03-02 15:15:00,-57.42594831133111
2012-03-02 15:30:00,-27.701459980796002
2012-03-02 15:45:00,-51.17942889068555
2012-03-02 16:00:00,-52.57265067233912
2012-03-02 16:15:00,-10.727328400068572
2012-03-02 16:30:00,-36.28059062284865
2012-03-02 16:45:00,4.954895349956416
2012-03-02 17:00:00,-27.752841643391598
2012-03-02 17:15:00,-75.86236531935319
2012-03-02 17:30:00,-35.486116333986246
2012-03-02 17:45:00,-35.917180656594624
2012-03-02 18:00:00,-73.96635236401227
2012-03-02 18:15:00,-87.6285107919354
2012-03-02 18:30:00,-100
2012-03-02 18:45:00,-63.0453121450781
2012-03-02 19:00:00,-26.09314307412302
2012-03-02 19:15:00,0.8010980876484837
2012-03-02 19:30:00,-37.546965520880796
2012-03-02 19:45:00,-2.0889412504450107
2012-03-02 20:00:00,-45.06919442861401
2012-03-02 20:15:00,-18.55533132999446
2012-03-02 20:30:00,30.29327382334651
2012-03-02 20:45:00,79.95299627559503
2012-03-02 21:00:00,51.32071023590974
2012-03-02 21:15:00,95.88640853247415
2012-03-02 21:30:00,64.84183491950205
2012-03-02 21:45:00,100
2012-03-02 22:00:00,95.91594222122617
2012-03-02 22:15:00,100
2012-03-02 22:30:00,100
2012-03-02 22:45:00,100
2012-03-02 23:00:00,100
2012-03-02 23:15:00,95.47750250184734
2012-03-02 23:30:00,83.0547314568516
2012-03-02 23:45:00,64.1917104382361
2012-03-03 00:00:00,46.42154625159472
2012-03-03 00:15:00,52.39996133894705
2012-03-03 00:30:00,50.98331434091835
2012-03-03 00:45:00,51.1245558342828
2012-03-03 01:00:00,73.10440622554249
2012-03-03 01:15:00,94.64043227003425
2012-03-03 01:30:00,100
2012-03-03 01:45:00,100
2012-03-03 02:00:00,95.86774716530938
2012-03-03 02:15:00,97.32773939446271
2012-03-03 02:30:00,100
2012-03-03 02:45:00,100
2012-03-03 03:00:00,99.37389743903805
2012-03-03 03:15:00,100
2012-03-03 03:30:00,100
2012-03-03 03:45:00,100
2012-03-03 04:00:00,74.12449032921472
2012-03-03 04:15:00,82.61116397424821
2012-03-03 04:30:00,100
2012-03-03 04:45:00,100
2012-03-03 05:00:00,69.63047741355854
2012-03-03 05:15:00,87.55418735793549
2012-03-03 05:30:00,100
2012-03-03 05:45:00,100
2012-03-03 06:00:00,97.2635842936225
2012-03-03 06:15:00,47.861332374405045
2012-03-03 06:30:00,69.3386658119858
2012-03-03 06:45:00,100
2012-03-03 07:00:00,67.9475841066539
2012-03-03 07:15:00,100
2012-03-03 07:30:00,74.78007064417224
2012-03-03 07:45:00,100
2012-03-03 08:00:00,70.17569850663301
2012-03-03 08:15:00,79.0814273508897
2012-03-03 08:30:00,98.99775724035999
2012-03-03 08:45:00,100
2012-03-03 09:00:00,81.57812269974055
2012-03-03 09:15:00,51.59394342384269
2012-03-03 09:30:00,46.3475227704984
2012-03-03 09:45:00,33.97503851679769
2012-03-03 10:00:00,74.26129170426191
2012-03-03 10:15:00,100
2012-03-03 10:30:00,100
2012-03-03 10:45:00,69.69325922938418
2012-03-03 11:00:00,100
2012-03-03 11:15:00,100
2012-03-03 11:30:00,71.122111852177
2012-03-03 11:45:00,37.87735290753404
2012-03-03 12:00:00,32.66070385712983
2012-03-03 12:15:00,67.09286848667381
2012-03-03 12:30:00,68.30286084287508
2012-03-03 12:45:00,100
2012-03-03 13:00:00,100
2012-03-03 13:15:00,100
2012-03-03 13:30:00,100
2012-03-03 13:45:00,74.20862926858811
2012-03-03 14:00:00,96.93474225160227
2012-03-03 14:15:00,100
2012-03-03 14:30:00,58.08158675967745
2012-03-03 14:45:00,56.5916657222157
2012-03-03 15:00:00,40.08441469745501
2012-03-03 15:15:00,42.100197293666255
2012-03-03 15:30:00,5.445824980078839
2012-03-03 15:45:00,25.94375908115417
2012-03-03 16:00:00,40.96506124742952
2012-03-03 16:15:00,-6.866806969905667
2012-03-03 16:30:00,25.286604484450805
2012-03-03 16:45:00,47.83453842605768
2012-03-03 17:00:00,87.8808074102689
2012-03-03 17:15:00,43.769989893665105
2012-03-03 17:30:00,41.70518947297872
2012-03-03 17:45:00,42.51400448581177
2012-03-03 18:00:00,4.992450696727516
2012-03-03 18:15:00,50.88102806086437
2012-03-03 18:30:00,20.894881170647153
2012-03-03 18:45:00,66.37209889583991
2012-03-03 19:00:00,71.66654012453904
2012-03-03 19:15:00,80.65489573410511
2012-03-03 19:30:00,100
2012-03-03 19:45:00,100
2012-03-03 20:00:00,100
2012-03-03 20:15:00,72.50576928937318
2012-03-03 20:30:00,84.46587042883388
2012-03-03 20:45:00,47.992101300138344
2012-03-03 21:00:00,0.09428338856998408
2012-03-03 21:15:00,20.49877462558529
2012-03-03 21:30:00,62.921251973087955
2012-03-03 21:45:00,64.0101197700323
2012-03-03 22:00:00,71.38808649609524
2012-03-03 22:15:00,63.60327554951843
2012-03-03 22:30:00,61.88643553589203
2012-03-03 22:45:00,45.52963684769658
2012-03-03 23:00:00,-1.7350736907044748
2012-03-03 23:15:00,17.705413013996598
2012-03-03 23:30:00,61.60906084403401
2012-03-03 23:45:00,31.407838389314854
2012-03-04 00:00:00,-16.566919457050183
2012-03-04 00:15:00,-54.95232453716426
2012-03-04 00:30:00,-6.582055063420597
2012-03-04 00:45:00,-46.69869391361231
2012-03-04 01:00:00,-44.41606076298199
2012-03-04 01:15:00,-70.9158485031214
2012-03-04 01:30:00,-21.009066528138476
2012-03-04 01:45:00,16.918362418727924
2012-03-04 02:00:00,30.486787721703955
2012-03-04 02:15:00,8.366566505040261
2012-03-04 02:30:00,35.017556713634455
2012-03-04 02:45:00,45.00238574937514
2012-03-04 03:00:00,7.602568744419159
2012-03-04 03:15:00,16.86184905715318
2012-03-04 03:30:00,4.9627946424530975
2012-03-04 03:45:00,-26.170395275331224
2012-03-04 04:00:00,-15.2023800653146
2012-03-04 04:15:00,-60.11870320329866
2012-03-04 04:30:00,-42.18946887120405
2012-03-04 04:45:00,1.4801620188771025
2012-03-04 05:00:00,47.96253265151042
2012-03-04 05:15:00,39.666442157071806
2012-03-04 05:30:00,30.374236983485815
2012-03-04 05:45:00,19.677148605336058
2012-03-04 06:00:00,-24.399985666615564
2012-03-04 06:15:00,11.730710127614756
2012-03-04 06:30:00,-4.253020710480499
2012-03-04 06:45:00,23.69753939852842
2012-03-04 07:00:00,67.3091215276657
2012-03-04 07:15:00,83.25705747220333
2012-03-04 07:30:00,82.9154975385457
2012-03-04 07:45:00,100
2012-03-04 08:00:00,62.50692694975015
2012-03-04 08:15:00,78.73659421882276
2012-03-04 08:30:00,48.009455498295154
2012-03-04 08:45:00,46.79417910360452
2012-03-04 09:00:00,80.09566645456331
2012-03-04 09:15:00,100
2012-03-04 09:30:00,100
2012-03-04 09:45:00,53.03170091715086
2012-03-04 10:00:00,15.871123869186995
2012-03-04 10:15:00,8.03095207268661
2012-03-04 10:30:00,37.64868329183485
2012-03-04 10:45:00,41.58599326790963
2012-03-04 11:00:00,70.38328644452629
2012-03-04 11:15:00,82.15667491997516
2012-03-04 11:30:00,100
2012-03-04 11:45:00,100
2012-03-04 12:00:00,76.70283474645541
2012-03-04 12:15:00,100
2012-03-04 12:30:00,69.81762249604594
2012-03-04 12:45:00,56.780869386364756
2012-03-04 13:00:00,19.328649228438593
2012-03-04 13:15:00,31.436412096448002
2012-03-04 13:30:00,32.390386463200365
2012-03-04 13:45:00,81.65331105937102
2012-03-04 14:00:00,89.62134901952821
2012-03-04 14:15:00,62.27996455212897
2012-03-04 14:30:00,50.257199525351744
2012-03-04 14:45:00,29.68247974353851
2012-03-04 15:00:00,-2.7756758240877666
2012-03-04 15:15:00,-19.900797776099456
2012-03-04 15:30:00,-44.65159873901761
2012-03-04 15:45:00,-36.00893609423599
2012-03-04 16:00:00,6.58791792572039
2012-03-04 16:15:00,-34.97161874891673
2012-03-04 16:30:00,8.806804284157145
2012-03-04 16:45:00,46.58493013998575
2012-03-04 17:00:00,16.719244154039394
2012-03-04 17:15:00,20.658126834727803
2012-03-04 17:30:00,3.1561336648513603
2012-03-04 17:45:00,31.19015740638799
2012-03-04 18:00:00,60.042935774618606
2012-03-04 18:15:00,19.670544818637786
2012-03-04 18:30:00,53.75345396764134
2012-03-04 18:45:00,29.340288112016403
2012-03-04 19:00:00,64.43000435527077
2012-03-04 19:15:00,20.945386472796514
2012-03-04 19:30:00,67.29026619532983
2012-03-04 19:45:00,33.078812148643635
2012-03-04 20:00:00,68.54335455855673
2012-03-04 20:15:00,42.31662387116167
2012-03-04 20:30:00,86.09444883784913
2012-03-04 20:45:00,56.50874372963304
2012-03-04 21:00:00,57.53588438201899
2012-03-04 21:15:00,11.736325561686762
2012-03-04 21:30:00,16.588835108587084
2012-03-04 21:45:00,60.04403723701834
2012-03-04 22:00:00,53.290328854995224
2012-03-04 22:15:00,20.02240046870812
2012-03-04 22:30:00,3.7784661024959334
2012-03-04 22:45:00,45.0776953036143
2012-03-04 23:00:00,47.049250540677114
2012-03-04 23:15:00,19.299283213675114
2012-03-04 23:30:00,37.78893900104792
2012-03-04 23:45:00,6.787666233510663
2012-03-05 00:00:00,2.3657937571368066
2012-03-05 00:15:00,-1.3783448933921179
2012-03-05 00:30:00,-30.497046477699566
2012-03-05 00:45:00,-8.426470509281753
2012-03-05 01:00:00,-19.031065485021497
2012-03-05 01:15:00,-5.616638332583694
2012-03-05 01:30:00,-3.4803223421933502
2012-03-05 01:45:00,38.8133832640773
2012-03-05 02:00:00,85.15518797575277
2012-03-05 02:15:00,82.62914178240379
2012-03-05 02:30:00,100
2012-03-05 02:45:00,99.19313974289336
2012-03-05 03:00:00,100
2012-03-05 03:15:00,100
2012-03-05 03:30:00,66.30471470496902
2012-03-05 03:45:00,35.50570847451543
2012-03-05 04:00:00,45.23713199731668
2012-03-05 04:15:00,49.6401938975609
2012-03-05 04:30:00,77.55034321714535
2012-03-05 04:45:00,100
2012-03-05 05:00:00,92.38510438255848
2012-03-05 05:15:00,100
2012-03-05 05:30:00,86.66175110811574
2012-03-05 05:45:00,100
2012-03-05 06:00:00,93.63536033170708
2012-03-05 06:15:00,100
2012-03-05 06:30:00,100
2012-03-05 06:45:00,56.823438369845846
2012-03-05 07:00:00,11.014472116837496
2012-03-05 07:15:00,44.295738633173286
2012-03-05 07:30:00,84.43866487810416
2012-03-05 07:45:00,57.394849682339775
2012-03-05 08:00:00,87.70868601733852
2012-03-05 08:15:00,52.83339198207659
2012-03-05 08:30:00,28.019701164127905
2012-03-05 08:45:00,58.3758338092488
2012-03-05 09:00:00,89.78876711633345
2012-03-05 09:15:00,100
2012-03-05 09:30:00,61.398914018670254
2012-03-05 09:45:00,44.53897963563007
2012-03-05 10:00:00,64.8874844445615
2012-03-05 10:15:00,17.472684672570594
2012-03-05 10:30:00,26.30050495051742
